ms,lp,al,be
1.330185499999999976e+01,-2.959025500000000086e+00,-3.319336399999999743e-01,6.690384600000000015e-01
1.329707499999999953e+01,-2.959911299999999912e+00,-3.258831600000000051e-01,6.693262399999999612e-01
1.323615599999999937e+01,-2.935026000000000135e+00,-3.460251200000000193e-01,6.239320099999999814e-01
1.324674500000000066e+01,-2.928145100000000056e+00,-3.458822100000000233e-01,6.345334400000000041e-01
1.314316200000000023e+01,-2.934849100000000099e+00,-2.818826300000000229e-01,5.950312599999999508e-01
1.321372200000000063e+01,-2.909797300000000142e+00,-2.974929099999999993e-01,6.270681900000000253e-01
1.353645900000000069e+01,-3.073658399999999791e+00,-4.128996500000000069e-01,7.798510300000000006e-01
1.322795600000000071e+01,-2.946887799999999835e+00,-2.302312099999999917e-01,6.410608899999999943e-01
1.328867299999999929e+01,-2.966878599999999810e+00,-2.528682700000000061e-01,6.742053700000000260e-01
1.332090400000000052e+01,-2.969367599999999996e+00,-2.617946500000000176e-01,6.863761800000000024e-01
1.330523499999999970e+01,-2.961325500000000055e+00,-2.854782299999999995e-01,6.737512100000000448e-01
1.330131800000000020e+01,-2.948755999999999933e+00,-3.733054199999999989e-01,6.464373399999999714e-01
1.330505800000000072e+01,-2.945305900000000143e+00,-3.736624800000000191e-01,6.466973099999999697e-01
1.329352599999999995e+01,-2.952237699999999965e+00,-3.696017200000000225e-01,6.387710300000000174e-01
1.312216300000000047e+01,-2.918112100000000098e+00,-2.212268199999999907e-01,6.057932299999999604e-01
1.321680899999999959e+01,-2.929514100000000010e+00,-2.605742899999999862e-01,6.383358700000000274e-01
1.337586800000000054e+01,-3.001324299999999834e+00,-3.758302800000000166e-01,6.756230899999999817e-01
1.337559000000000076e+01,-2.981853399999999876e+00,-3.716968600000000178e-01,6.836043800000000115e-01
1.329231099999999977e+01,-2.961439400000000166e+00,-2.832867900000000105e-01,6.660928600000000088e-01
1.321497800000000034e+01,-2.924199199999999887e+00,-2.918191199999999874e-01,6.166244899999999696e-01
1.317602300000000071e+01,-2.919078799999999863e+00,-2.712429299999999932e-01,6.295197700000000340e-01
1.322890499999999925e+01,-2.926177500000000098e+00,-2.610917300000000218e-01,6.292931999999999970e-01
1.341029699999999991e+01,-3.003953500000000165e+00,-3.539039399999999724e-01,7.112710599999999550e-01
1.339172499999999921e+01,-2.980452500000000171e+00,-3.830649400000000204e-01,7.064010499999999748e-01
1.341709200000000024e+01,-2.984136599999999806e+00,-3.582293500000000019e-01,7.056718699999999789e-01
1.340429800000000071e+01,-2.998453700000000222e+00,-3.812054200000000170e-01,7.148356999999999628e-01
1.341621199999999980e+01,-2.985528099999999796e+00,-3.795809099999999936e-01,7.180260299999999818e-01
1.339119999999999955e+01,-3.013927499999999871e+00,-3.426738699999999915e-01,6.946358200000000149e-01
1.344570900000000080e+01,-2.985893200000000025e+00,-4.023395599999999850e-01,7.333770200000000461e-01
1.342333999999999961e+01,-2.989833799999999986e+00,-3.888114300000000134e-01,7.250128000000000128e-01
1.343300600000000067e+01,-2.986223799999999873e+00,-4.003127499999999950e-01,7.327806300000000439e-01
1.337521899999999953e+01,-2.992993499999999862e+00,-4.373280700000000132e-01,6.538895000000000124e-01
1.337554199999999938e+01,-2.994399299999999986e+00,-4.370574600000000087e-01,6.526975600000000099e-01
1.337765800000000027e+01,-2.950576100000000146e+00,-4.316378799999999738e-01,6.865654300000000321e-01
1.337374699999999983e+01,-2.951442099999999957e+00,-4.239632400000000190e-01,6.833316799999999969e-01
1.318424500000000066e+01,-2.941082499999999822e+00,-2.041410499999999906e-01,6.368354899999999486e-01
1.321141599999999983e+01,-2.918343199999999804e+00,-3.321717900000000223e-01,6.142321099999999978e-01
1.344619699999999973e+01,-3.009785700000000119e+00,-3.506180400000000197e-01,7.407314499999999580e-01
1.348051599999999972e+01,-3.030974300000000010e+00,-3.765533699999999984e-01,7.516484100000000446e-01
1.345683700000000016e+01,-3.008756700000000173e+00,-4.445537500000000253e-01,7.166170600000000279e-01
1.328292199999999923e+01,-2.958842800000000217e+00,-2.835090499999999847e-01,6.544586300000000412e-01
1.326586700000000008e+01,-2.958839499999999845e+00,-2.781610299999999758e-01,6.619711700000000532e-01
1.343940699999999921e+01,-3.003487100000000076e+00,-4.130128499999999869e-01,6.893788199999999478e-01
1.326953999999999922e+01,-2.958861699999999928e+00,-2.754694300000000151e-01,6.373798699999999595e-01
1.326253900000000030e+01,-2.957024500000000167e+00,-2.787625499999999978e-01,6.432036800000000554e-01
1.321673200000000037e+01,-2.927444400000000169e+00,-2.512909099999999785e-01,6.324648099999999884e-01
1.318957200000000007e+01,-2.937134700000000098e+00,-2.487859500000000057e-01,6.284615399999999852e-01
1.326265000000000072e+01,-2.949848799999999827e+00,-3.081732400000000149e-01,6.389465800000000417e-01
1.327611500000000078e+01,-2.938464600000000093e+00,-3.309500799999999798e-01,6.484277400000000302e-01
1.314358099999999929e+01,-2.935394300000000012e+00,-2.384564899999999932e-01,6.022954400000000152e-01
1.312186499999999967e+01,-2.912821899999999964e+00,-2.546009900000000270e-01,5.937417600000000073e-01
1.317523899999999948e+01,-2.939045500000000199e+00,-2.491533900000000024e-01,6.224165400000000181e-01
1.316198200000000007e+01,-2.927443900000000099e+00,-2.648683000000000010e-01,6.135654299999999672e-01
1.318634400000000007e+01,-2.930740399999999912e+00,-2.592047699999999733e-01,6.121421500000000515e-01
1.324892400000000059e+01,-2.937346900000000094e+00,-3.005682599999999760e-01,6.454994499999999746e-01
1.320566299999999949e+01,-2.944907800000000186e+00,-2.484334900000000068e-01,6.252315800000000090e-01
1.317286099999999927e+01,-2.938963199999999887e+00,-2.104372800000000043e-01,6.289391500000000024e-01
1.333059100000000008e+01,-2.976804200000000122e+00,-3.493186400000000136e-01,6.741795299999999713e-01
1.335174400000000006e+01,-2.974210199999999915e+00,-3.625641600000000242e-01,6.716104800000000097e-01
1.334879399999999983e+01,-2.977357000000000031e+00,-3.508214000000000055e-01,6.793247000000000035e-01
1.334917800000000021e+01,-2.959448000000000079e+00,-3.863554699999999786e-01,6.608406700000000189e-01
1.319418300000000066e+01,-2.916336300000000215e+00,-2.707230999999999943e-01,6.314355200000000279e-01
1.350700400000000023e+01,-3.045871700000000182e+00,-4.634176700000000038e-01,7.568893899999999952e-01
1.356751799999999974e+01,-3.075840700000000094e+00,-4.825576400000000099e-01,7.803998899999999850e-01
1.363372299999999981e+01,-3.113986699999999885e+00,-5.307819599999999971e-01,8.274942699999999762e-01
1.363287200000000077e+01,-3.114449200000000140e+00,-5.331949900000000353e-01,8.297554099999999710e-01
1.344016300000000008e+01,-2.998073300000000163e+00,-4.519875500000000157e-01,7.154323500000000502e-01
1.329678999999999967e+01,-2.974843299999999857e+00,-2.954046799999999751e-01,6.684129899999999846e-01
1.350271099999999969e+01,-3.028242200000000217e+00,-4.634459799999999796e-01,7.244777100000000525e-01
1.349005999999999972e+01,-3.029181100000000182e+00,-4.622630300000000192e-01,7.245009700000000219e-01
1.348775000000000013e+01,-3.034339699999999862e+00,-4.612609699999999924e-01,7.305821300000000518e-01
1.340868900000000075e+01,-2.981256099999999964e+00,-4.176653799999999750e-01,6.959653799999999668e-01
1.354094599999999993e+01,-3.066376700000000177e+00,-4.311669000000000196e-01,7.804107099999999519e-01
1.341151499999999963e+01,-2.999672700000000081e+00,-4.213070700000000057e-01,7.022559200000000335e-01
1.342304999999999993e+01,-2.998219300000000143e+00,-4.153891800000000245e-01,7.030540800000000257e-01
1.354369999999999941e+01,-3.057894300000000065e+00,-4.253947399999999934e-01,7.856273799999999863e-01
1.355322100000000063e+01,-3.062628800000000151e+00,-4.466347099999999903e-01,7.799748600000000476e-01
1.354335900000000059e+01,-3.063141900000000195e+00,-4.448322499999999846e-01,7.830434299999999848e-01
1.341591999999999985e+01,-2.992040199999999928e+00,-4.253273900000000274e-01,7.005908199999999475e-01
1.346339799999999975e+01,-3.011058300000000187e+00,-4.521454599999999990e-01,7.151449699999999909e-01
1.345156199999999913e+01,-3.009845900000000185e+00,-3.335730199999999979e-01,7.428311699999999851e-01
1.346175799999999967e+01,-3.009330799999999861e+00,-3.278082600000000180e-01,7.377743599999999624e-01
1.331537299999999924e+01,-2.973394100000000151e+00,-3.323586499999999777e-01,6.744014999999999871e-01
1.336780700000000088e+01,-2.963153800000000171e+00,-3.166220000000000145e-01,7.024130100000000043e-01
1.331497700000000073e+01,-2.962511999999999812e+00,-3.841008699999999831e-01,6.394733700000000409e-01
1.331920200000000065e+01,-2.936385800000000046e+00,-3.585631300000000077e-01,6.645782500000000370e-01
1.334122699999999995e+01,-2.999793100000000212e+00,-2.754048499999999788e-01,6.930510100000000229e-01
1.332877200000000073e+01,-2.960625900000000144e+00,-3.182471399999999839e-01,6.886787599999999454e-01
1.336508500000000055e+01,-2.988230199999999837e+00,-3.152838199999999924e-01,6.890774299999999908e-01
1.338293099999999924e+01,-2.977481500000000114e+00,-3.609678700000000240e-01,6.962286100000000255e-01
1.344092299999999973e+01,-3.003403099999999881e+00,-3.941979800000000034e-01,7.170286399999999949e-01
1.343826100000000068e+01,-3.005048100000000222e+00,-4.278152299999999908e-01,7.075519099999999506e-01
1.336303299999999972e+01,-2.974031399999999881e+00,-3.929710000000000147e-01,6.861673499999999537e-01
1.337578700000000076e+01,-2.985598299999999927e+00,-3.790310100000000015e-01,6.727585299999999657e-01
1.341014599999999923e+01,-2.987293600000000104e+00,-3.816318200000000105e-01,7.075091100000000521e-01
1.340730800000000045e+01,-3.001938099999999832e+00,-3.361757100000000165e-01,7.240149399999999957e-01
1.342240600000000050e+01,-2.987593899999999802e+00,-4.045807200000000048e-01,7.007510500000000420e-01
1.341699999999999982e+01,-2.991461900000000007e+00,-3.927311099999999944e-01,7.278130400000000222e-01
1.327985199999999999e+01,-2.926565999999999779e+00,-3.042913899999999949e-01,6.553592099999999698e-01
1.313601899999999922e+01,-2.932115500000000097e+00,-2.660721099999999728e-01,5.907331200000000004e-01
1.314390900000000073e+01,-2.920297600000000049e+00,-2.381330100000000061e-01,6.084410799999999675e-01
1.315814999999999912e+01,-2.913675800000000038e+00,-2.345871900000000010e-01,6.197253099999999737e-01
1.321845800000000004e+01,-2.958138700000000121e+00,-2.596055800000000024e-01,6.294323699999999633e-01
1.325639400000000023e+01,-2.948946600000000196e+00,-2.073873099999999914e-01,6.775610399999999478e-01
1.322294699999999956e+01,-2.976171900000000203e+00,-2.464802799999999960e-01,6.289509699999999981e-01
1.322007900000000014e+01,-2.980037100000000105e+00,-2.480867999999999962e-01,6.304380600000000223e-01
1.321270299999999942e+01,-2.902169900000000080e+00,-2.702670300000000192e-01,6.371159800000000262e-01
1.345342199999999977e+01,-3.002041800000000205e+00,-4.075117100000000270e-01,7.469397399999999632e-01
1.346759199999999979e+01,-2.998777399999999815e+00,-4.000914500000000151e-01,7.479533900000000513e-01
1.344537000000000049e+01,-3.003429399999999916e+00,-4.005348799999999820e-01,7.546899700000000433e-01
1.348384599999999978e+01,-3.003360300000000205e+00,-3.863586199999999860e-01,7.479798500000000017e-01
1.344627000000000017e+01,-3.022261900000000168e+00,-4.045859099999999930e-01,7.430823500000000026e-01
1.346646600000000049e+01,-3.028788599999999942e+00,-3.968328500000000147e-01,7.273579599999999701e-01
1.351805799999999991e+01,-3.034766199999999969e+00,-4.200498300000000129e-01,7.753117400000000270e-01
1.351964300000000030e+01,-3.038620700000000063e+00,-4.196827399999999986e-01,7.749650999999999623e-01
1.351259100000000046e+01,-3.036741199999999807e+00,-4.288344000000000045e-01,7.720340399999999770e-01
1.338589499999999965e+01,-2.970313599999999887e+00,-4.029045900000000069e-01,6.902517599999999920e-01
1.339909399999999984e+01,-3.008730200000000021e+00,-3.225736100000000106e-01,7.104188099999999562e-01
1.341670799999999986e+01,-2.999505599999999994e+00,-3.332615299999999725e-01,7.180419999999999581e-01
1.340762800000000077e+01,-2.991064900000000026e+00,-3.478424099999999908e-01,7.173079799999999562e-01
1.349568900000000049e+01,-3.019901400000000180e+00,-4.753175399999999828e-01,7.207547399999999493e-01
1.350170999999999921e+01,-3.020421799999999823e+00,-4.695817199999999803e-01,7.220090500000000411e-01
1.350382600000000011e+01,-3.022078299999999995e+00,-4.652504900000000165e-01,7.221615500000000409e-01
1.339843800000000051e+01,-3.000705899999999815e+00,-3.331131299999999795e-01,7.190122899999999984e-01
1.339658499999999997e+01,-2.990956600000000076e+00,-2.967658599999999924e-01,7.199624100000000526e-01
1.338922699999999999e+01,-2.987101700000000193e+00,-3.553612700000000069e-01,6.937588199999999983e-01
1.331499999999999950e+01,-2.970367700000000166e+00,-2.762365299999999801e-01,6.908647799999999561e-01
1.331847100000000061e+01,-2.965100899999999928e+00,-2.653718700000000097e-01,6.752671599999999774e-01
1.330352000000000068e+01,-2.969587199999999871e+00,-2.714763900000000119e-01,6.743877900000000425e-01
1.331051899999999932e+01,-2.952978799999999904e+00,-2.926164099999999935e-01,6.763354400000000100e-01
1.331711800000000068e+01,-2.948333600000000221e+00,-3.201749999999999874e-01,6.784648599999999474e-01
1.340640199999999993e+01,-2.977834000000000092e+00,-3.928161499999999751e-01,7.101807799999999560e-01
1.332517299999999949e+01,-2.970315799999999840e+00,-3.483583000000000096e-01,6.604399800000000376e-01
1.317660099999999979e+01,-2.947591800000000095e+00,-2.462434000000000012e-01,6.104928699999999653e-01
1.318204799999999999e+01,-2.922101000000000059e+00,-2.602390500000000273e-01,6.194882600000000128e-01
1.319042699999999968e+01,-2.897601499999999941e+00,-2.819233099999999825e-01,6.278430999999999873e-01
1.318392899999999912e+01,-2.941723200000000205e+00,-3.109766199999999814e-01,6.000620100000000345e-01
1.317974800000000002e+01,-2.928941899999999876e+00,-2.997518200000000022e-01,6.004039700000000090e-01
1.332558700000000051e+01,-2.978761299999999945e+00,-3.070884400000000181e-01,6.755769400000000147e-01
1.334098400000000062e+01,-2.953400699999999990e+00,-3.701110899999999759e-01,6.633616799999999536e-01
1.342331599999999980e+01,-3.004124899999999876e+00,-3.578850100000000034e-01,7.173358499999999971e-01
1.351584700000000083e+01,-3.058467799999999848e+00,-4.665840900000000069e-01,7.417464599999999963e-01
1.322363799999999934e+01,-2.922210499999999822e+00,-3.171195299999999828e-01,6.247014300000000020e-01
1.359842300000000037e+01,-3.090176200000000151e+00,-5.348131999999999886e-01,7.899602700000000199e-01
1.364292599999999922e+01,-3.127009600000000056e+00,-5.550939299999999577e-01,8.140153100000000475e-01
1.323307100000000069e+01,-2.931501700000000099e+00,-3.063603799999999877e-01,6.307211999999999819e-01
1.322064400000000006e+01,-2.926494499999999999e+00,-3.079585100000000186e-01,6.392787500000000067e-01
1.324440899999999921e+01,-2.930002700000000182e+00,-2.557037300000000180e-01,6.412209700000000012e-01
1.317692500000000067e+01,-2.945736600000000038e+00,-2.474146600000000085e-01,6.249066599999999472e-01
1.317680599999999913e+01,-2.941889300000000151e+00,-2.394154400000000071e-01,6.230743600000000493e-01
1.327670499999999976e+01,-2.949474599999999835e+00,-3.225802400000000181e-01,6.383200500000000277e-01
1.342775199999999991e+01,-3.010556300000000185e+00,-3.500491499999999756e-01,7.434562399999999904e-01
1.343282499999999935e+01,-3.000461000000000045e+00,-3.771692200000000272e-01,7.107961699999999494e-01
1.363031100000000073e+01,-3.109361999999999959e+00,-5.417270800000000275e-01,8.055788200000000288e-01
1.359426099999999948e+01,-3.089856099999999994e+00,-5.171135100000000540e-01,7.856073700000000271e-01
1.344537500000000030e+01,-3.013478999999999797e+00,-3.807598700000000003e-01,7.279480200000000290e-01
1.347604600000000019e+01,-3.039088299999999965e+00,-3.815710099999999882e-01,7.233764099999999697e-01
1.345691099999999985e+01,-3.027597000000000094e+00,-3.999872400000000217e-01,7.289310399999999746e-01
1.325109800000000071e+01,-2.941918300000000208e+00,-3.305806399999999812e-01,6.240592299999999648e-01
1.325554999999999950e+01,-2.931042800000000170e+00,-3.311674600000000246e-01,6.424841300000000421e-01
1.334751100000000079e+01,-2.966815200000000097e+00,-3.577628900000000001e-01,6.895063000000000164e-01
1.338277700000000081e+01,-2.998167399999999816e+00,-3.176250400000000251e-01,7.090403400000000467e-01
1.339177500000000087e+01,-2.991232300000000066e+00,-3.366072900000000034e-01,7.139771599999999996e-01
1.340308699999999931e+01,-2.983296499999999796e+00,-3.395364100000000107e-01,7.271433600000000164e-01
1.337195299999999953e+01,-3.006575799999999798e+00,-3.198063800000000012e-01,7.131756700000000393e-01
1.338744100000000081e+01,-3.003399899999999789e+00,-3.126712400000000169e-01,7.102858699999999859e-01
1.339985800000000005e+01,-3.011751900000000148e+00,-3.094407599999999814e-01,7.027837200000000006e-01
1.340054600000000029e+01,-2.996909500000000115e+00,-2.934052100000000274e-01,7.376184000000000074e-01
1.344472799999999957e+01,-3.009014099999999914e+00,-3.601250899999999810e-01,7.416886700000000499e-01
1.337414700000000067e+01,-3.000281399999999987e+00,-3.459939699999999840e-01,6.859058099999999492e-01
1.337466599999999950e+01,-2.983833600000000086e+00,-3.544093400000000171e-01,6.882410599999999601e-01
1.330062299999999986e+01,-2.950044800000000134e+00,-3.526011099999999954e-01,6.518761699999999770e-01
1.330276100000000028e+01,-2.953694200000000158e+00,-3.448362200000000266e-01,6.484872900000000495e-01
1.312954500000000024e+01,-2.930355399999999833e+00,-2.352716900000000055e-01,6.005207399999999973e-01
1.314742799999999967e+01,-2.922430400000000095e+00,-2.327803499999999970e-01,6.052276500000000059e-01
1.336658399999999958e+01,-2.983496999999999844e+00,-2.886380000000000057e-01,7.023739500000000247e-01
1.341508999999999929e+01,-2.982839199999999913e+00,-3.906008599999999942e-01,7.150956800000000113e-01
1.340877300000000005e+01,-2.990442900000000126e+00,-3.963809200000000255e-01,7.009799599999999575e-01
1.338267699999999927e+01,-2.979714899999999833e+00,-3.924973999999999963e-01,6.762440800000000252e-01
1.339293499999999959e+01,-2.974661100000000058e+00,-4.238859600000000061e-01,6.753364099999999981e-01
1.337426699999999968e+01,-2.961311999999999944e+00,-4.554753400000000063e-01,6.817233000000000320e-01
1.341066099999999928e+01,-2.978059599999999918e+00,-4.362468500000000193e-01,6.686833199999999700e-01
1.352625300000000053e+01,-3.058769100000000130e+00,-3.994623400000000268e-01,7.907042499999999974e-01
1.354359900000000039e+01,-3.054306400000000199e+00,-3.970473299999999761e-01,7.954851899999999532e-01
1.323505399999999987e+01,-2.945905000000000218e+00,-2.543998299999999935e-01,6.411845800000000040e-01
1.321889700000000012e+01,-2.953940799999999811e+00,-2.553453299999999815e-01,6.396772400000000358e-01
1.323644200000000026e+01,-2.965206999999999926e+00,-2.834447600000000178e-01,6.211900500000000491e-01
1.322881100000000032e+01,-2.958037000000000027e+00,-2.522299599999999753e-01,6.375691799999999576e-01
1.327702099999999952e+01,-2.938381099999999968e+00,-3.324223000000000039e-01,6.522721900000000295e-01
1.326910999999999952e+01,-2.941318700000000064e+00,-3.368451800000000218e-01,6.528188200000000219e-01
1.327330500000000058e+01,-2.947908899999999832e+00,-3.324350600000000044e-01,6.486307399999999834e-01
1.329290800000000061e+01,-2.946268499999999957e+00,-3.114807399999999782e-01,6.493811499999999626e-01
1.338791600000000059e+01,-3.009368799999999844e+00,-2.686457199999999768e-01,7.110821499999999684e-01
1.337418000000000085e+01,-3.005949000000000204e+00,-2.842358700000000016e-01,7.151133499999999810e-01
1.340221400000000074e+01,-3.006956000000000184e+00,-2.754834400000000239e-01,7.430431299999999961e-01
1.339359999999999928e+01,-3.000758900000000118e+00,-2.803266600000000053e-01,7.345638799999999469e-01
1.326665500000000009e+01,-2.933226299999999842e+00,-3.271093199999999812e-01,6.392729600000000012e-01
1.342983800000000016e+01,-2.996578700000000151e+00,-3.530306999999999751e-01,7.274459500000000078e-01
1.322377299999999956e+01,-2.936130400000000140e+00,-3.227914499999999798e-01,6.146222799999999653e-01
1.324389700000000047e+01,-2.920505299999999860e+00,-3.588649700000000053e-01,6.260705899999999824e-01
1.326170199999999966e+01,-2.961729800000000079e+00,-2.725896199999999769e-01,6.489295699999999556e-01
1.315989700000000084e+01,-2.933862099999999806e+00,-2.707312800000000186e-01,6.001911100000000276e-01
1.317010499999999951e+01,-2.937166799999999967e+00,-2.941152100000000158e-01,5.999063399999999824e-01
1.338403199999999948e+01,-2.962722700000000042e+00,-3.667614799999999731e-01,6.987806800000000429e-01
1.340295000000000059e+01,-2.975608799999999832e+00,-3.722382000000000191e-01,7.073096399999999617e-01
1.319306399999999968e+01,-2.940682999999999936e+00,-2.349876200000000082e-01,6.326932600000000351e-01
1.321292399999999922e+01,-2.926944799999999791e+00,-2.424003499999999867e-01,6.355370000000000186e-01
1.320213999999999999e+01,-2.916576399999999847e+00,-2.998766099999999879e-01,6.241957999999999673e-01
1.314855599999999924e+01,-2.933837299999999981e+00,-2.489061999999999941e-01,5.975538500000000530e-01
1.329263500000000064e+01,-2.939089899999999922e+00,-3.324586800000000064e-01,6.621055099999999527e-01
1.345094399999999979e+01,-2.997051900000000213e+00,-4.086445499999999953e-01,7.323335499999999998e-01
1.345985899999999980e+01,-2.998612500000000125e+00,-4.227827299999999955e-01,7.269803500000000529e-01
1.346231299999999997e+01,-3.011119299999999832e+00,-3.986787900000000051e-01,7.288407799999999659e-01
1.339989399999999975e+01,-2.986697599999999841e+00,-3.269817400000000207e-01,7.118394000000000110e-01
1.346134299999999939e+01,-3.017423400000000200e+00,-4.121521699999999844e-01,7.399271899999999569e-01
1.337852799999999931e+01,-2.979837299999999800e+00,-3.792300200000000010e-01,6.945703800000000427e-01
1.340856100000000062e+01,-2.985221500000000194e+00,-4.606914400000000076e-01,6.723104100000000249e-01
1.341084999999999994e+01,-2.981929200000000169e+00,-4.875645399999999907e-01,6.710269599999999501e-01
1.343683099999999975e+01,-3.002415599999999962e+00,-4.849610899999999836e-01,6.880693900000000029e-01
1.344269099999999995e+01,-3.002493499999999926e+00,-4.440626999999999769e-01,6.984899900000000050e-01
1.341777199999999937e+01,-2.983365800000000068e+00,-4.455678599999999823e-01,7.079394399999999754e-01
1.349374399999999952e+01,-3.015508599999999984e+00,-4.109149000000000274e-01,7.600121600000000477e-01
1.347808000000000028e+01,-3.028706699999999863e+00,-3.968563700000000138e-01,7.526776800000000156e-01
1.356929500000000033e+01,-3.075948799999999927e+00,-5.238127299999999487e-01,7.732563000000000075e-01
1.358250499999999938e+01,-3.082891300000000001e+00,-4.756477299999999908e-01,8.094935899999999851e-01
1.328190400000000082e+01,-2.954722999999999988e+00,-3.392456899999999886e-01,6.313252299999999595e-01
1.326162799999999997e+01,-2.928678500000000184e+00,-3.482054700000000169e-01,6.421488100000000143e-01
1.330227900000000041e+01,-2.979548900000000167e+00,-3.078907000000000171e-01,6.662274799999999830e-01
1.318112099999999920e+01,-2.923297199999999929e+00,-3.510796199999999812e-01,5.962137899999999657e-01
1.325610999999999962e+01,-2.961919400000000202e+00,-1.993716700000000008e-01,6.838826500000000363e-01
1.330780500000000011e+01,-2.957515499999999964e+00,-2.940912099999999918e-01,6.765059100000000436e-01
1.328534600000000054e+01,-2.957674200000000031e+00,-2.594721799999999967e-01,6.592494199999999749e-01
1.328834299999999935e+01,-2.958245400000000025e+00,-2.595671800000000085e-01,6.681338199999999894e-01
1.343688900000000075e+01,-3.002404600000000201e+00,-4.090124700000000169e-01,7.149507200000000395e-01
1.342138500000000079e+01,-2.986220799999999898e+00,-4.363955999999999946e-01,6.948848600000000486e-01
1.338510699999999964e+01,-2.980512800000000073e+00,-4.121622500000000078e-01,6.712128099999999931e-01
1.361580599999999919e+01,-3.104209599999999902e+00,-4.632208199999999776e-01,8.227181000000000077e-01
1.360223200000000077e+01,-3.110879000000000172e+00,-4.571019100000000002e-01,8.410836900000000504e-01
1.358829599999999971e+01,-3.093494800000000211e+00,-4.393553000000000042e-01,8.306407799999999675e-01
1.352100399999999958e+01,-3.055695000000000050e+00,-4.267446200000000189e-01,7.810754800000000442e-01
1.352574800000000010e+01,-3.063288399999999800e+00,-4.096176300000000103e-01,7.726703000000000321e-01
1.354605600000000010e+01,-3.062510200000000182e+00,-4.704432900000000140e-01,7.741714200000000545e-01
1.335424800000000012e+01,-2.975380499999999984e+00,-3.456326599999999805e-01,6.849405800000000211e-01
1.337220300000000073e+01,-2.977365999999999957e+00,-3.777512499999999829e-01,6.870635899999999463e-01
1.345184300000000022e+01,-3.011600699999999797e+00,-3.832703299999999924e-01,7.422334000000000431e-01
1.334682500000000083e+01,-2.969008899999999951e+00,-3.962011100000000230e-01,6.647653900000000116e-01
1.349565600000000032e+01,-3.032488900000000154e+00,-3.883715999999999835e-01,7.650054699999999652e-01
1.341009599999999935e+01,-2.991586799999999879e+00,-3.924408300000000183e-01,7.162902199999999775e-01
1.339080700000000057e+01,-2.993895000000000195e+00,-3.689441399999999760e-01,6.911821200000000109e-01
1.338207399999999936e+01,-2.983747500000000219e+00,-3.403277699999999739e-01,6.982351999999999448e-01
1.335541599999999995e+01,-2.979947399999999913e+00,-2.842622300000000046e-01,6.893696400000000057e-01
1.332101800000000047e+01,-2.985056399999999943e+00,-2.647891600000000234e-01,6.946734700000000151e-01
1.328920500000000082e+01,-2.944191000000000003e+00,-3.440178400000000192e-01,6.624286999999999814e-01
1.329825100000000049e+01,-2.942997300000000038e+00,-3.361396899999999910e-01,6.617482000000000086e-01
1.322391499999999986e+01,-2.952202100000000051e+00,-2.728241299999999980e-01,6.453759999999999497e-01
1.357840599999999931e+01,-3.078492600000000134e+00,-4.699540799999999963e-01,7.797720700000000393e-01
1.343691500000000083e+01,-2.999205299999999852e+00,-3.611188799999999754e-01,7.160601199999999666e-01
1.344194599999999973e+01,-2.998540300000000158e+00,-3.638878099999999782e-01,7.166890599999999889e-01
1.339550700000000028e+01,-3.003300700000000045e+00,-3.706098099999999840e-01,7.113677800000000051e-01
1.345549699999999937e+01,-3.006688399999999817e+00,-4.552486499999999769e-01,7.138800199999999485e-01
1.315806899999999935e+01,-2.921924100000000024e+00,-2.614997700000000203e-01,6.083345399999999792e-01
1.335598099999999988e+01,-2.970697299999999874e+00,-3.331509000000000276e-01,6.900109599999999510e-01
1.351097999999999999e+01,-3.032694900000000082e+00,-4.841382900000000267e-01,7.357067499999999649e-01
1.351041099999999950e+01,-3.045151800000000186e+00,-4.226757600000000115e-01,7.638863299999999468e-01
1.314992900000000020e+01,-2.920885199999999848e+00,-2.430376800000000059e-01,6.114967199999999936e-01
1.322725200000000001e+01,-2.948627399999999898e+00,-2.551819900000000252e-01,6.323611999999999567e-01
1.344980900000000013e+01,-2.992938800000000121e+00,-3.650748300000000168e-01,7.371929799999999977e-01
1.346451300000000018e+01,-2.991330099999999881e+00,-3.676569900000000168e-01,7.386891300000000271e-01
1.347307499999999969e+01,-3.015239999999999920e+00,-4.348985400000000001e-01,7.005511199999999716e-01
1.344813399999999959e+01,-3.016840800000000211e+00,-4.470302600000000126e-01,7.053947200000000306e-01
1.318610400000000027e+01,-2.949145199999999800e+00,-2.071156899999999912e-01,6.268002099999999688e-01
1.316825399999999924e+01,-2.946675299999999886e+00,-2.052791099999999869e-01,6.372706599999999888e-01
1.319542000000000037e+01,-2.917056500000000163e+00,-2.073572399999999982e-01,6.480646300000000304e-01
1.319433199999999928e+01,-2.911930900000000211e+00,-2.205179300000000009e-01,6.545718499999999551e-01
1.316612800000000050e+01,-2.916221800000000197e+00,-2.106908500000000128e-01,6.361589199999999611e-01
1.342517199999999988e+01,-2.982047999999999810e+00,-3.417427699999999735e-01,7.429379799999999978e-01
1.340225599999999950e+01,-2.999296800000000207e+00,-3.384542400000000173e-01,7.184507999999999450e-01
1.332428299999999943e+01,-2.962317099999999925e+00,-3.329447899999999905e-01,6.635110800000000308e-01
1.333615900000000032e+01,-2.963414499999999840e+00,-3.222080399999999734e-01,6.633021799999999635e-01
